sub_id, sub_sex, sub_age, block_id, trial_id, gain_on_left, gamble_duration, gambles, sure_reward, choose_sure, reaction_time
18101304,0,20,2,218,0,1.0,[9 -15;9 -6;15 -3;9 -9;18 -15;15 -15;18 -9;],[0;-10;8;-1;0;-4;-5;],1,0.424
18101304,0,20,2,219,0,1.0,[15 -6;15 -18;18 -9;3 -3;12 -9;18 -12;18 -3;],[-12;5;-2;6;3;8;0;],1,0.415
18101304,0,20,2,220,0,1.0,[12 -12;6 -12;3 -12;12 -6;6 -3;9 -3;15 -6;],[5;-1;-3;-1;1;-16;7;],1,0.542
18101304,0,20,2,221,1,1.0,[3 -9;15 -3;9 -3;3 -3;18 -6;15 -9;9 -9;],[-10;1;7;4;5;3;0;],1,0.392
18101304,0,20,2,222,1,1.0,[18 -3;6 -15;],[-3;-10;],0,0.704
18101304,0,20,2,223,0,1.0,[18 -3;15 -18;15 -12;12 -6;9 -3;6 -3;12 -18;],[-1;5;-2;0;-3;5;13;],1,0.347
18101304,0,20,2,224,1,1.0,[9 -18;18 -3;12 -18;12 -3;15 -3;3 -18;9 -9;9 -15;],[13;7;2;7;-1;11;-3;-12;],0,0.349
18101304,0,20,2,225,0,1.0,[18 -15;],[-8;],1,0.879
18101304,0,20,2,226,1,1.0,[15 -6;15 -15;3 -3;9 -3;3 -18;6 -3;3 -6;],[2;-1;10;3;-1;-9;-3;],0,0.387
18101304,0,20,2,227,0,1.0,[3 -18;],[-1;],0,0.571
18101304,0,20,2,228,0,1.0,[9 -12;9 -3;12 -6;3 -3;18 -12;6 -9;6 -6;],[5;8;-9;-14;3;-3;2;],1,0.396
18101304,0,20,2,229,1,1.0,[15 -15;6 -3;18 -9;6 -12;3 -18;15 -6;3 -9;],[-9;8;-6;-8;-1;1;-8;],0,0.364
18101304,0,20,2,230,0,1.0,[9 -12;12 -6;9 -18;6 -18;12 -9;3 -18;9 -15;],[-5;4;-12;-3;11;0;0;],1,0.325
18101304,0,20,2,231,0,1.0,[12 -18;9 -15;6 -3;6 -15;9 -18;15 -6;12 -12;],[0;-1;8;-4;-4;-1;8;],1,0.319
18101304,0,20,2,232,0,1.0,[15 -15;6 -12;9 -3;9 -12;12 -9;3 -12;18 -9;],[-2;1;0;9;3;3;3;],1,0.346
18101304,0,20,2,233,1,1.0,[6 -12;12 -3;],[4;4;],1,0.516
18101304,0,20,2,234,0,1.0,[9 -12;18 -9;9 -3;18 -18;12 -6;6 -6;9 -18;],[9;0;0;0;-6;0;-5;],0,0.367
18101304,0,20,2,235,0,1.0,[9 -6;6 -12;15 -12;18 -18;18 -15;6 -3;6 -18;],[-1;-2;3;-4;1;1;-1;],0,0.400
18101304,0,20,2,236,0,1.0,[18 -15;15 -9;12 -12;12 -3;18 -6;18 -12;12 -6;],[-3;3;-1;7;4;-2;-11;],0,0.391
18101304,0,20,2,237,1,1.0,[9 -18;6 -6;12 -12;15 -18;12 -6;12 -18;3 -9;],[6;-1;6;8;-2;1;-7;],0,0.423
18101304,0,20,2,238,1,1.0,[12 -18;3 -9;9 -18;12 -6;9 -15;6 -18;12 -15;],[7;2;6;-2;4;3;4;],0,0.510
18101304,0,20,2,239,0,1.0,[6 -15;9 -18;15 -9;15 -12;12 -18;],[2;0;2;-3;-5;],1,0.458
18101304,0,20,2,240,0,1.0,[9 -15;15 -15;3 -15;6 -6;15 -3;18 -9;12 -9;],[-3;-9;3;4;-2;7;6;],1,0.431
18101304,0,20,2,241,0,1.0,[12 -9;6 -3;6 -18;9 -12;],[9;-7;0;6;],1,0.537
18101304,0,20,2,242,0,1.0,[3 -12;3 -9;15 -15;18 -15;],[-1;8;-3;2;],1,0.467
18101304,0,20,2,243,1,1.0,[15 -3;9 -12;18 -15;12 -15;9 -15;18 -18;9 -18;],[-5;4;-3;-5;-7;5;0;],1,0.400
18101304,0,20,2,244,0,1.0,[12 -12;3 -15;9 -6;3 -3;18 -18;12 -9;6 -9;],[4;0;-5;-10;5;-7;9;],1,0.295
18101304,0,20,2,245,1,1.0,[18 -6;12 -9;18 -3;15 -15;15 -9;6 -18;3 -12;],[-3;5;-1;3;-8;5;-1;],0,0.427
18101304,0,20,2,246,1,1.0,[3 -3;9 -12;18 -12;18 -9;6 -6;12 -6;18 -3;],[3;-1;-7;9;5;8;-7;],0,0.410
18101304,0,20,2,247,1,1.0,[15 -6;15 -9;9 -15;9 -3;12 -15;6 -15;],[-1;11;5;5;-3;1;],1,0.409
18101304,0,20,2,248,1,1.0,[12 -18;6 -18;3 -15;15 -9;18 -15;12 -9;12 -15;],[-6;2;-6;3;3;6;-3;],1,0.432
18101304,0,20,2,249,1,1.0,[12 -6;3 -12;18 -9;3 -6;15 -3;6 -6;18 -12;],[2;3;-8;1;0;-6;0;],1,0.431
18101304,0,20,2,250,1,1.0,[6 -9;15 -15;18 -18;3 -18;12 -15;6 -18;15 -9;],[-4;10;-5;0;7;8;-5;],1,0.397
18101304,0,20,2,251,0,1.0,[6 -3;6 -6;6 -15;6 -18;15 -3;3 -12;9 -12;],[-4;7;-2;5;-7;-5;1;],1,0.405
18101304,0,20,2,252,0,1.0,[18 -15;12 -3;9 -12;3 -9;18 -9;6 -15;6 -3;],[-3;10;-4;-2;-2;-7;-3;],1,0.445
18101304,0,20,2,253,0,1.0,[18 -15;6 -9;12 -18;6 -12;15 -9;9 -12;12 -6;],[6;1;7;-2;1;6;-5;],1,0.667
18101304,0,20,2,254,1,1.0,[15 -9;18 -18;9 -15;6 -12;18 -12;18 -9;15 -15;],[-6;-4;1;3;-8;1;-4;],0,0.488
18101304,0,20,2,255,0,1.0,[15 -15;12 -6;18 -12;9 -12;3 -9;18 -18;6 -3;],[3;-8;-1;-1;12;-5;0;],1,0.428
18101304,0,20,2,256,1,1.0,[18 -6;18 -18;9 -6;6 -12;15 -3;6 -18;6 -9;],[2;-3;3;-2;2;-1;3;],1,0.347
18101304,0,20,2,257,1,1.0,[15 -9;18 -15;9 -3;3 -6;6 -9;12 -3;3 -12;],[3;4;0;-6;5;-9;-1;],1,0.476
18101304,0,20,2,258,0,1.0,[18 -3;9 -3;12 -6;12 -18;3 -9;15 -12;15 -9;],[-7;3;1;9;3;5;-1;],1,0.409
18101304,0,20,2,259,0,1.0,[9 -3;15 -3;6 -15;9 -12;18 -15;],[9;-1;2;3;-1;],1,0.496
18101304,0,20,2,260,0,1.0,[3 -18;15 -12;9 -12;18 -3;15 -18;12 -12;6 -12;],[4;4;7;7;-3;-3;4;],1,0.436
18101304,0,20,2,261,0,1.0,[9 -6;3 -12;15 -12;],[6;0;3;],1,0.506
18101304,0,20,2,262,1,1.0,[15 -9;18 -9;18 -15;15 -12;12 -9;6 -9;12 -18;],[-3;-1;5;0;2;12;5;],1,0.358
18101304,0,20,2,263,0,1.0,[9 -3;15 -12;15 -3;18 -15;18 -9;18 -12;9 -6;],[-3;-4;9;-8;-8;5;-4;],0,0.535
18101304,0,20,2,264,1,1.0,[15 -18;18 -15;6 -18;9 -18;9 -6;3 -12;15 -3;],[9;1;-3;6;-5;-8;-3;],0,0.409
18101304,0,20,2,265,1,1.0,[15 -15;9 -18;9 -15;3 -12;12 -3;18 -3;18 -12;],[-1;2;-7;4;0;-2;-8;],1,0.424
18101304,0,20,2,266,1,1.0,[18 -18;9 -12;9 -6;6 -6;6 -12;3 -12;12 -6;18 -12;],[0;-2;-6;-4;5;2;5;0;],1,0.063
18101304,0,20,2,267,1,1.0,[12 -12;3 -3;9 -15;3 -12;9 -6;12 -18;6 -18;],[5;3;7;6;-3;4;-3;],1,0.428
18101304,0,20,2,268,1,1.0,[3 -18;9 -9;6 -12;12 -12;15 -12;],[-14;0;8;2;4;],1,0.483
18101304,0,20,2,269,1,1.0,[18 -6;15 -9;15 -18;12 -15;15 -15;12 -9;18 -12;],[-5;5;-13;-1;2;4;8;],1,0.343
18101304,0,20,2,270,0,1.0,[3 -18;12 -6;3 -3;12 -9;6 -9;6 -6;9 -15;],[2;5;-10;6;-2;6;3;],1,0.481
18101304,0,20,2,271,0,1.0,[12 -12;9 -15;12 -6;18 -18;3 -9;18 -15;18 -6;],[-11;3;-3;1;-1;1;2;],1,0.334
18101304,0,20,2,272,1,1.0,[3 -3;15 -6;15 -18;3 -6;18 -18;9 -6;3 -12;],[-10;-1;8;2;-4;0;0;],1,0.408
18101304,0,20,2,273,0,1.0,[18 -3;15 -6;6 -9;12 -3;12 -12;9 -3;9 -12;],[0;-17;-4;1;-2;2;-3;],1,0.471
18101304,0,20,2,274,1,1.0,[15 -9;18 -3;15 -6;3 -12;],[10;-7;6;-2;],1,0.460
18101304,0,20,2,275,1,1.0,[6 -3;3 -15;9 -3;18 -6;9 -9;3 -6;15 -12;],[3;-12;3;-1;-4;5;9;],1,0.297
18101304,0,20,2,276,0,1.0,[18 -15;15 -3;12 -18;12 -9;6 -6;3 -9;12 -12;],[-1;2;-2;-7;5;4;2;],1,0.501
18101304,0,20,2,277,1,1.0,[12 -18;3 -12;12 -3;12 -12;6 -18;3 -9;15 -12;12 -6;],[-1;-3;-3;-1;1;8;3;-8;],0,0.401
18101304,0,20,2,278,0,1.0,[6 -12;3 -3;18 -12;9 -6;15 -6;],[0;1;-7;11;6;],1,0.472
18101304,0,20,2,279,1,1.0,[9 -15;18 -9;9 -12;12 -9;18 -3;15 -3;18 -12;],[1;-2;3;2;3;-1;-1;],0,0.429
18101304,0,20,2,280,0,1.0,[18 -6;18 -12;12 -18;3 -18;12 -3;12 -6;3 -6;],[-1;4;2;-1;-2;-6;1;],1,0.444
18101304,0,20,2,281,0,1.0,[12 -15;6 -18;9 -18;15 -6;6 -3;18 -18;12 -3;],[-2;0;-5;3;-1;3;1;],1,0.466
18101304,0,20,2,282,0,1.0,[9 -9;3 -15;6 -9;15 -9;12 -18;15 -18;6 -12;],[6;2;1;8;-1;2;0;],1,0.415
18101304,0,20,2,283,1,1.0,[6 -3;18 -15;3 -12;15 -12;6 -15;6 -9;18 -9;],[-3;5;1;1;5;1;3;],1,0.510
18101304,0,20,2,284,1,1.0,[12 -12;9 -6;18 -3;3 -9;15 -9;3 -15;6 -9;15 -3;12 -9;],[-5;-2;-3;12;7;-2;-2;1;-7;],0,0.641
18101304,0,20,2,285,0,1.0,[12 -18;6 -9;9 -12;15 -18;3 -9;3 -15;18 -6;],[-4;4;-6;5;-1;13;0;],0,0.559
18101304,0,20,2,286,1,1.0,[15 -18;18 -6;15 -3;3 -6;12 -15;18 -9;3 -18;],[5;-4;1;1;1;-2;-4;],1,0.473
18101304,0,20,2,287,0,1.0,[15 -6;3 -9;6 -6;9 -15;9 -9;3 -12;9 -18;],[-5;-7;8;7;-5;2;3;],1,0.438
18101304,0,20,2,288,1,1.0,[3 -18;15 -6;18 -3;15 -15;3 -6;],[-2;6;-9;-1;-8;],0,0.436
18101304,0,20,2,289,0,1.0,[12 -6;3 -12;15 -15;15 -3;],[3;-5;8;17;],1,0.466
18101304,0,20,2,290,0,1.0,[9 -6;9 -15;15 -3;3 -15;15 -12;6 -6;12 -15;],[0;-2;-1;-12;6;2;-2;],1,0.383
18101304,0,20,2,291,0,1.0,[6 -12;9 -15;3 -6;3 -15;15 -12;3 -12;18 -12;],[-12;-1;7;15;7;4;1;],1,0.351
18101304,0,20,2,292,0,1.0,[3 -15;9 -9;12 -3;18 -9;3 -12;3 -3;15 -15;],[1;-2;-2;-4;5;2;6;],1,0.425
18101304,0,20,2,293,0,1.0,[18 -3;18 -15;3 -12;15 -18;3 -9;18 -18;],[-1;-5;3;3;-7;4;],1,0.439
18101304,0,20,2,294,0,1.0,[15 -18;18 -6;6 -18;12 -3;15 -12;3 -3;9 -15;],[10;-7;-8;10;5;-12;-5;],1,0.429
18101304,0,20,2,295,0,1.0,[15 -6;18 -15;9 -6;6 -9;12 -15;6 -15;6 -6;],[3;-17;-1;-7;-5;-1;-1;],1,0.476
18101304,0,20,2,296,1,1.0,[6 -15;12 -18;12 -15;9 -15;3 -9;15 -12;9 -3;],[1;0;-2;0;4;-5;7;],1,0.417
18101304,0,20,2,297,1,1.0,[15 -12;12 -6;9 -9;9 -6;6 -6;12 -3;3 -3;],[2;10;-4;9;-8;2;5;],1,0.431
18101304,0,20,2,298,0,1.0,[9 -3;15 -9;12 -18;12 -3;15 -3;9 -9;6 -15;],[-5;7;5;2;2;-1;5;],1,0.406
18101304,0,20,2,299,1,1.0,[3 -15;9 -15;15 -18;12 -3;3 -9;18 -15;3 -3;6 -18;6 -3;],[-4;12;-2;4;4;1;-5;-3;0;],0,0.366
18101304,0,20,2,300,1,1.0,[3 -12;18 -3;18 -18;12 -12;9 -12;9 -9;15 -3;],[1;-4;6;-13;-7;-2;-5;],0,0.407
18101304,0,20,2,301,0,1.0,[6 -18;12 -15;18 -3;6 -3;15 -18;18 -6;9 -12;],[-2;4;2;2;-9;-4;2;],1,0.470
18101304,0,20,2,302,1,1.0,[15 -12;6 -6;15 -3;12 -6;9 -6;6 -15;18 -3;],[4;2;2;6;-4;5;3;],0,0.411
18101304,0,20,2,303,0,1.0,[12 -18;18 -9;18 -18;12 -15;15 -9;6 -6;9 -3;],[4;7;0;5;-6;2;-6;],0,0.410
18101304,0,20,2,304,1,1.0,[15 -18;9 -6;9 -9;12 -9;6 -9;18 -15;6 -12;],[-8;-6;3;-2;-1;7;-2;],1,0.450
18101304,0,20,2,305,0,1.0,[3 -15;9 -15;3 -18;3 -6;9 -3;],[2;-3;3;-5;0;],0,0.423
18101304,0,20,2,306,0,1.0,[9 -18;6 -12;12 -9;18 -3;9 -9;18 -12;15 -15;],[-1;-1;5;-2;6;0;-1;],1,0.382
18101304,0,20,2,307,0,1.0,[15 -15;3 -15;9 -18;9 -9;3 -9;6 -12;9 -15;],[7;-4;-2;6;1;4;0;],1,0.423
18101304,0,20,2,308,1,1.0,[6 -3;12 -6;15 -9;6 -9;3 -9;15 -18;12 -18;],[-3;0;-3;-8;-1;-7;6;],1,0.414
18101304,0,20,2,309,0,1.0,[3 -15;12 -12;9 -9;12 -6;9 -18;12 -15;12 -9;],[0;2;-4;4;-1;-10;13;],1,0.317
18101304,0,20,2,310,1,1.0,[18 -3;15 -9;18 -15;],[-11;-5;-1;],0,0.480
18101304,0,20,2,311,1,1.0,[18 -9;15 -12;9 -3;6 -6;6 -3;18 -18;3 -9;],[-14;7;2;8;8;3;-4;],0,0.516
18101304,0,20,2,312,0,1.0,[3 -18;18 -3;18 -6;9 -9;15 -15;9 -6;3 -15;],[1;-1;2;3;-2;-4;-1;],1,0.399
18101304,0,20,2,313,0,1.0,[12 -18;12 -15;12 -3;15 -6;15 -18;6 -15;6 -3;],[-2;-4;-9;2;7;-8;-4;],1,0.583
18101304,0,20,2,314,1,1.0,[3 -18;18 -3;15 -12;12 -15;18 -9;12 -12;15 -15;],[-12;-5;-11;2;-1;11;6;],1,0.399
18101304,0,20,2,315,0,1.0,[15 -9;3 -3;],[0;-5;],0,0.527
18101304,0,20,2,316,1,1.0,[18 -6;6 -3;3 -12;18 -9;],[0;1;2;2;],1,0.433
18101304,0,20,2,317,1,1.0,[6 -6;15 -6;9 -15;15 -9;12 -12;15 -15;6 -9;],[-9;-3;7;-1;2;-5;-9;],0,0.407
18101304,0,20,2,318,1,1.0,[9 -6;6 -12;],[-2;7;],1,0.606
18101304,0,20,2,319,0,1.0,[15 -18;3 -3;6 -6;12 -15;12 -12;12 -9;15 -9;],[5;2;-4;-1;-4;-10;-3;],0,0.518
18101304,0,20,2,320,1,1.0,[18 -15;3 -15;15 -12;3 -9;9 -12;12 -12;],[3;3;-2;-4;-1;2;],1,0.409
18101304,0,20,2,321,0,1.0,[12 -18;6 -6;18 -12;6 -12;3 -6;9 -12;18 -9;],[2;-3;2;1;4;6;6;],1,0.432
18101304,0,20,2,322,1,1.0,[18 -3;18 -6;9 -12;12 -9;9 -9;12 -6;9 -6;],[-6;6;0;0;-1;5;1;],1,0.558
18101304,0,20,2,323,1,1.0,[18 -15;9 -3;6 -6;15 -18;],[-5;-6;3;0;],0,0.495
18101304,0,20,2,324,1,1.0,[3 -15;18 -12;6 -9;18 -3;18 -9;12 -15;18 -18;],[0;-5;8;-1;-6;5;-2;],0,0.571
18101304,0,20,2,325,0,1.0,[9 -15;3 -18;12 -9;6 -15;12 -15;18 -15;9 -18;],[-4;-5;-10;0;2;-3;1;],1,0.196
18101304,0,20,2,326,0,1.0,[12 -9;12 -15;6 -3;3 -6;3 -18;12 -3;3 -15;],[-5;-2;-7;5;-6;0;1;],1,0.324
18101304,0,20,2,327,0,1.0,[6 -12;9 -9;6 -15;6 -3;15 -6;],[4;-8;-11;-2;1;],0,0.470
18101304,0,20,2,328,0,1.0,[9 -6;18 -6;3 -6;6 -6;12 -9;3 -15;15 -3;],[6;1;3;-4;5;-4;-4;],0,0.363
18101304,0,20,2,329,1,1.0,[6 -6;9 -3;3 -12;6 -18;18 -12;6 -15;9 -6;],[1;3;-5;6;1;-4;10;],1,0.357
18101304,0,20,2,330,0,1.0,[12 -3;18 -12;15 -18;15 -9;6 -15;6 -3;3 -3;],[8;1;6;-4;-5;-1;2;],1,0.486
18101304,0,20,2,331,1,1.0,[18 -6;18 -3;6 -9;15 -9;6 -3;9 -15;3 -6;],[0;3;11;-5;3;-11;-5;],0,0.434
18101304,0,20,2,332,0,1.0,[12 -6;3 -6;12 -15;3 -9;18 -6;18 -12;15 -18;],[-2;5;-1;7;2;6;13;],1,0.337
18101304,0,20,2,333,1,1.0,[9 -3;15 -6;12 -3;6 -15;6 -3;6 -12;15 -18;],[-11;-13;-8;10;-3;-3;5;],1,0.451
18101304,0,20,2,334,1,1.0,[18 -6;9 -6;12 -9;15 -12;12 -12;15 -3;15 -9;],[-6;1;-3;7;6;-3;8;],1,0.400
18101304,0,20,2,335,0,1.0,[18 -12;6 -12;3 -3;18 -3;9 -3;6 -18;6 -6;],[2;-1;3;-6;-2;3;2;],1,0.440
18101304,0,20,2,336,0,1.0,[3 -3;9 -15;6 -15;6 -12;12 -6;],[1;0;0;1;-3;],1,0.566
18101304,0,20,2,337,1,1.0,[9 -6;12 -6;9 -18;6 -15;12 -3;6 -18;12 -12;],[6;4;7;5;1;-3;2;],0,0.423
18101304,0,20,2,338,1,1.0,[12 -9;9 -6;18 -18;6 -9;12 -12;15 -6;15 -12;],[-6;2;1;-8;-1;4;0;],0,0.446
18101304,0,20,2,339,1,1.0,[18 -3;9 -6;9 -9;18 -12;15 -3;6 -6;12 -9;],[6;7;5;4;-6;4;-4;],0,0.388
18101304,0,20,2,340,1,1.0,[15 -18;9 -18;6 -9;12 -9;15 -3;12 -12;12 -18;],[0;-1;-5;9;3;5;1;],1,0.404
18101304,0,20,2,341,0,1.0,[12 -9;12 -12;9 -18;6 -6;9 -6;15 -15;3 -3;],[8;-9;10;-5;0;4;7;],1,0.404
18101304,0,20,2,342,1,1.0,[18 -18;3 -15;],[-2;-5;],0,0.595
18101304,0,20,2,343,0,1.0,[6 -18;9 -12;15 -9;9 -9;15 -15;3 -18;18 -3;],[7;4;1;2;-2;-4;-9;],1,0.443
18101304,0,20,2,344,1,1.0,[12 -6;12 -12;3 -15;6 -15;6 -9;],[3;-5;-2;-11;-3;],1,0.441
18101304,0,20,2,345,1,1.0,[15 -18;12 -15;9 -6;12 -6;18 -9;18 -15;18 -18;],[7;4;-2;-3;-6;2;7;],1,0.399
18101304,0,20,2,346,0,1.0,[12 -12;6 -12;15 -6;],[-6;11;1;],1,0.511
18101304,0,20,2,347,1,1.0,[18 -18;9 -12;12 -15;3 -15;],[9;8;12;4;],1,0.410
18101304,0,20,2,348,1,1.0,[18 -6;15 -12;6 -12;3 -3;18 -9;12 -12;12 -9;],[-1;1;-1;-5;3;-1;2;],1,0.425
18101304,0,20,2,349,1,1.0,[15 -9;3 -18;18 -12;18 -15;12 -12;18 -9;9 -18;],[5;-18;0;-1;-5;11;8;],1,0.303
18101304,0,20,2,350,1,1.0,[15 -18;6 -15;18 -6;6 -3;6 -6;12 -18;12 -3;],[3;-8;-1;1;-1;4;12;],1,0.291
18101304,0,20,2,351,0,1.0,[3 -6;3 -12;15 -15;18 -15;3 -9;3 -3;18 -18;],[5;5;-8;-1;4;4;-5;],0,0.559
18101304,0,20,2,352,1,1.0,[3 -9;9 -3;18 -18;3 -15;3 -18;6 -6;12 -3;],[-8;-1;3;-10;-1;-5;-4;],0,0.632
18101304,0,20,2,353,1,1.0,[18 -15;9 -9;6 -9;3 -15;3 -6;15 -9;3 -12;],[0;-4;2;3;-7;-2;-5;],0,0.631
18101304,0,20,2,354,0,1.0,[9 -15;6 -12;6 -9;9 -18;3 -3;18 -3;12 -12;],[-2;-11;2;-5;2;9;-8;],0,0.445
18101304,0,20,2,355,0,1.0,[12 -15;6 -6;9 -18;12 -6;3 -9;3 -15;15 -9;],[6;5;-1;-5;3;0;-1;],1,0.339
18101304,0,20,2,356,1,1.0,[12 -9;15 -15;3 -15;15 -3;12 -3;6 -12;6 -9;],[-3;-7;-2;-12;-3;1;-3;],0,0.453
18101304,0,20,2,357,0,1.0,[6 -9;3 -12;3 -18;12 -15;12 -9;3 -6;15 -6;],[10;6;3;3;4;-1;3;],1,0.299
18101304,0,20,2,358,0,1.0,[9 -12;6 -18;3 -18;15 -15;3 -6;12 -12;18 -15;],[-5;-3;-1;2;-5;5;1;],1,0.439
18101304,0,20,2,359,0,1.0,[6 -15;12 -3;6 -18;3 -3;3 -15;9 -6;15 -9;],[0;-11;5;-5;-1;4;4;],1,0.397
18101304,0,20,2,360,0,1.0,[9 -18;18 -9;6 -15;9 -12;18 -6;12 -15;12 -3;],[5;-5;0;1;9;-3;-1;],1,0.413
18101401,1,20,-1,344,0,1.0,[18 -3;15 -12;15 -15;12 -18;3 -6;3 -12;9 -18;],[-8;8;6;-7;2;0;6;],1,3.175
18101401,1,20,-1,33,1,1.0,[9 -15;12 -15;18 -15;18 -12;6 -9;6 -12;3 -15;],[0;1;-7;0;-2;13;-1;],1,1.823
18101401,1,20,-1,290,0,1.0,[6 -12;18 -15;9 -18;15 -12;9 -9;6 -15;],[9;9;-4;-11;3;10;],0,1.766
18101401,1,20,-2,224,0,1.0,[9 -18;3 -6;6 -6;9 -15;12 -3;12 -18;18 -3;],[1;-2;-11;4;8;-9;-5;],0,0.430
18101401,1,20,-2,267,1,1.0,[6 -18;9 -3;9 -9;18 -18;3 -9;15 -18;3 -15;],[2;2;4;5;-2;-4;5;],1,0.612
18101401,1,20,-2,195,0,1.0,[3 -9;12 -15;15 -18;6 -9;3 -18;12 -6;15 -15;],[9;5;2;-2;2;-2;9;],1,0.660
18101401,1,20,-2,64,1,1.0,[18 -9;3 -15;6 -18;12 -18;18 -12;12 -12;3 -18;],[0;4;6;9;-1;-3;3;],1,0.545
18101401,1,20,-2,47,0,1.0,[15 -3;9 -12;12 -15;18 -3;6 -6;9 -15;6 -15;],[-3;-2;2;-7;1;15;4;],1,0.379
18101401,1,20,-2,30,0,1.0,[3 -18;15 -18;15 -9;6 -6;],[6;1;0;11;],1,0.843
18101401,1,20,-2,263,0,1.0,[9 -3;3 -12;6 -9;9 -18;3 -6;6 -15;6 -18;],[-2;1;3;10;-2;0;-1;],1,0.737
18101401,1,20,-2,169,0,1.0,[3 -15;6 -15;15 -6;12 -15;18 -18;12 -12;15 -15;],[3;9;-6;3;0;-2;2;],1,0.452
18101401,1,20,-2,33,1,1.0,[9 -15;12 -15;18 -15;18 -12;6 -9;6 -12;3 -15;],[0;1;-7;0;-2;13;-1;],1,0.921
18101401,1,20,-2,308,1,1.0,[3 -12;15 -15;12 -18;3 -3;],[-7;-2;6;7;],1,0.732
18101401,1,20,-2,120,1,1.0,[18 -15;18 -12;6 -18;9 -12;12 -12;15 -3;18 -6;],[2;1;7;3;1;-1;2;],0,0.407
18101401,1,20,-2,267,1,1.0,[6 -18;9 -3;9 -9;18 -18;3 -9;15 -18;3 -15;],[2;2;4;5;-2;-4;5;],1,0.454
18101401,1,20,-2,218,0,1.0,[3 -6;15 -18;9 -3;3 -9;6 -12;12 -15;9 -15;],[0;8;-5;0;3;5;-2;],1,0.460
18101401,1,20,-2,23,1,1.0,[6 -12;3 -15;9 -6;6 -18;12 -12;3 -18;18 -3;6 -15;],[-2;-7;-11;0;7;-12;1;-7;],1,0.609
18101401,1,20,-2,156,1,1.0,[12 -6;18 -12;3 -15;9 -3;18 -6;15 -9;15 -12;],[5;-5;1;1;7;5;3;],1,0.672
18101401,1,20,-2,286,1,1.0,[12 -18;15 -9;3 -9;3 -12;9 -9;9 -6;6 -3;],[-10;-2;-10;-3;-3;4;4;],1,0.789
18101401,1,20,-2,150,1,1.0,[6 -9;18 -18;15 -18;12 -18;9 -15;6 -12;3 -9;],[-7;3;8;-8;-4;4;-1;],1,0.478
18101401,1,20,-2,274,1,1.0,[9 -3;12 -15;15 -9;3 -18;9 -18;3 -15;6 -15;],[2;-6;3;0;0;4;1;],1,0.466
18101401,1,20,-2,230,1,1.0,[9 -12;12 -3;9 -9;15 -6;9 -15;3 -3;15 -18;],[3;-1;3;2;2;5;-7;],1,0.367
18101401,1,20,-2,271,0,1.0,[9 -6;18 -18;3 -6;12 -12;15 -12;15 -18;3 -12;],[3;0;-2;-5;7;0;5;],1,0.488
18101401,1,20,-2,352,1,1.0,[9 -6;18 -15;12 -15;18 -9;6 -15;3 -9;12 -9;],[-2;1;-5;-4;-8;-5;-4;],1,0.661
18101401,1,20,-2,178,0,1.0,[6 -12;9 -15;12 -6;3 -3;6 -9;12 -12;9 -3;],[-6;-4;0;-4;-1;7;-1;],0,0.426
18101401,1,20,-2,311,1,1.0,[12 -6;12 -3;3 -15;6 -6;12 -12;18 -12;9 -15;],[4;9;-6;-2;-16;5;-8;],1,0.544
18101401,1,20,-2,244,1,1.0,[15 -6;6 -15;15 -12;9 -12;12 -12;6 -6;18 -6;],[-3;-1;6;-5;-6;6;-9;],0,0.610
18101401,1,20,-2,174,0,1.0,[6 -9;6 -3;15 -3;9 -6;6 -18;15 -12;6 -12;],[3;-6;8;7;-7;-2;4;],1,0.386
18101401,1,20,-2,221,1,1.0,[15 -6;18 -15;15 -15;18 -12;3 -18;6 -12;6 -3;],[-11;-4;5;2;8;12;-4;],0,0.506
18101401,1,20,-2,63,0,1.0,[18 -18;3 -9;18 -6;9 -12;6 -3;15 -18;15 -15;],[1;-1;-7;3;1;-1;2;],1,0.454
18101401,1,20,-2,49,1,1.0,[3 -6;18 -18;3 -9;18 -6;12 -9;15 -6;],[0;-1;2;1;2;-9;],1,0.843
18101401,1,20,-2,246,0,1.0,[12 -6;6 -12;15 -9;18 -9;15 -18;12 -18;3 -12;],[-5;4;-15;6;1;-6;0;],1,0.433
18101401,1,20,-2,164,0,1.0,[18 -3;15 -12;12 -9;15 -6;18 -6;15 -9;3 -6;],[-2;-9;-5;-8;-7;2;-7;],0,0.743
18101401,1,20,1,1,0,1.0,[3 -12;6 -3;12 -3;],[11;-5;-3;],0,0.617
18101401,1,20,1,2,1,1.0,[15 -18;12 -9;3 -12;9 -18;12 -18;15 -6;6 -3;],[3;4;10;-1;4;-4;6;],1,0.504
18101401,1,20,1,3,0,1.0,[15 -15;6 -3;15 -9;3 -6;9 -9;6 -15;18 -12;],[2;-4;-2;-9;-6;-3;1;],0,0.484
18101401,1,20,1,4,0,1.0,[15 -18;9 -15;3 -6;3 -18;15 -3;12 -12;6 -6;],[-1;-1;7;-2;-4;5;-3;],0,0.680
18101401,1,20,1,5,0,1.0,[18 -3;15 -12;15 -9;15 -15;15 -18;9 -9;18 -15;],[6;-5;4;-3;2;1;10;],0,0.461
18101401,1,20,1,6,0,1.0,[12 -6;3 -6;12 -3;18 -18;12 -12;15 -3;15 -6;],[-11;-1;-7;7;6;-6;-2;],0,0.458
